Town,FamilyType,TotalHouseholds,total_pop,NonResSum,NonResSumPopulation,IsSingleOnly,NonResHouseholds_Init,NonResHouseholds_Adjusted,NonResHouseholds,Discrepancy
板付２丁目,単独世帯,112,112,0,0,True,0.0,0.0,0.0,0.0
板付３丁目,夫婦のみの世帯,301,602,1,1,True,0.0,-0.0,0.12080890746581807,0.0
板付３丁目,夫婦と子供から成る世帯,357,1327,1,1,True,0.0,-0.0,0.12080890746581807,0.0
板付３丁目,その他の核家族世帯,285,667,1,1,True,0.0,-0.0,0.12080890746581807,0.0
板付３丁目,核家族以外の世帯,76,285,1,1,True,0.0,-0.0,0.12080890746581807,0.0
板付３丁目,非親族を含む世帯,7,19,1,1,True,0.0,-0.0,0.12080890746581807,0.0
板付３丁目,単独世帯,558,558,1,1,True,1.0,0.12080890746581797,1.2416178149316361,0.0
板付４丁目,夫婦のみの世帯,116,232,2,2,True,0.0,-0.0,0.24161781493163614,0.0
板付４丁目,夫婦と子供から成る世帯,164,600,2,2,True,0.0,-0.0,0.24161781493163614,0.0
板付４丁目,その他の核家族世帯,83,196,2,2,True,0.0,-0.0,0.24161781493163614,0.0
板付４丁目,核家族以外の世帯,22,79,2,2,True,0.0,-0.0,0.24161781493163614,0.0
板付４丁目,非親族を含む世帯,6,16,2,2,True,0.0,-0.0,0.24161781493163614,0.0
板付４丁目,単独世帯,317,317,2,2,True,2.0,0.24161781493163595,2.4832356298632723,0.0
板付５丁目,夫婦のみの世帯,79,158,0,0,True,0.0,-0.0,0.0,0.0
板付５丁目,夫婦と子供から成る世帯,182,660,0,0,True,0.0,-0.0,0.0,0.0
板付５丁目,その他の核家族世帯,54,130,0,0,True,0.0,-0.0,0.0,0.0
板付５丁目,核家族以外の世帯,29,130,0,0,True,0.0,-0.0,0.0,0.0
板付５丁目,非親族を含む世帯,5,16,0,0,True,0.0,-0.0,0.0,0.0
板付５丁目,単独世帯,286,286,0,0,True,0.0,0.0,0.0,0.0
板付６丁目,夫婦のみの世帯,47,94,0,0,True,0.0,-0.0,0.0,0.0
板付６丁目,夫婦と子供から成る世帯,87,315,0,0,True,0.0,-0.0,0.0,0.0
板付６丁目,その他の核家族世帯,21,53,0,0,True,0.0,-0.0,0.0,0.0
板付６丁目,核家族以外の世帯,11,45,0,0,True,0.0,-0.0,0.0,0.0
板付６丁目,非親族を含む世帯,3,6,0,0,True,0.0,-0.0,0.0,0.0
板付６丁目,単独世帯,106,106,0,0,True,0.0,0.0,0.0,0.0
板付７丁目,夫婦のみの世帯,161,322,1,1,True,0.0,-0.0,0.12080890746581807,0.0
板付７丁目,夫婦と子供から成る世帯,306,1148,1,1,True,0.0,-0.0,0.12080890746581807,0.0
板付７丁目,その他の核家族世帯,118,284,1,1,True,0.0,-0.0,0.12080890746581807,0.0
板付７丁目,核家族以外の世帯,34,116,1,1,True,0.0,-0.0,0.12080890746581807,0.0
板付７丁目,非親族を含む世帯,13,27,1,1,True,0.0,-0.0,0.12080890746581807,0.0
板付７丁目,単独世帯,360,360,1,1,True,1.0,0.12080890746581797,1.2416178149316361,0.0
榎田１丁目,夫婦のみの世帯,51,102,0,0,True,0.0,-0.0,0.0,0.0
榎田１丁目,夫婦と子供から成る世帯,76,280,0,0,True,0.0,-0.0,0.0,0.0
榎田１丁目,その他の核家族世帯,7,15,0,0,True,0.0,-0.0,0.0,0.0
榎田１丁目,核家族以外の世帯,19,44,0,0,True,0.0,-0.0,0.0,0.0
榎田１丁目,非親族を含む世帯,10,20,0,0,True,0.0,-0.0,0.0,0.0
榎田１丁目,単独世帯,407,407,0,0,True,0.0,0.0,0.0,0.0
榎田２丁目,夫婦のみの世帯,4,8,0,0,True,0.0,-0.0,0.0,0.0
榎田２丁目,夫婦と子供から成る世帯,3,11,0,0,True,0.0,-0.0,0.0,0.0
榎田２丁目,その他の核家族世帯,0,0,0,0,True,0.0,-0.0,0.0,0.0
榎田２丁目,核家族以外の世帯,0,0,0,0,True,0.0,-0.0,0.0,0.0
榎田２丁目,非親族を含む世帯,0,0,0,0,True,0.0,-0.0,0.0,0.0
榎田２丁目,単独世帯,23,23,0,0,True,0.0,0.0,0.0,0.0
比恵町,夫婦のみの世帯,228,456,8,8,True,0.0,-0.0,223.08645586962882,222.11998460990233
比恵町,夫婦と子供から成る世帯,178,609,8,8,True,0.0,-0.0,223.08645586962882,222.11998460990233
比恵町,その他の核家族世帯,81,182,8,8,True,0.0,-0.0,223.08645586962882,222.11998460990233
比恵町,核家族以外の世帯,56,144,8,8,True,0.0,-0.0,223.08645586962882,222.11998460990233
比恵町,非親族を含む世帯,40,82,8,8,True,0.0,-0.0,223.08645586962882,222.11998460990233
比恵町,単独世帯,1986,1986,8,8,True,8.0,0.9664712597265438,232.05292712935534,222.11998460990233
浦田１丁目,夫婦のみの世帯,118,236,5,7,False,0.9021406727828746,-0.6119403495062652,-359.295168423335,-356.8896564502159
浦田１丁目,夫婦と子供から成る世帯,231,840,5,7,False,1.7660550458715596,-1.4851352033802985,-359.3044489041203,-356.8896564502159
浦田１丁目,その他の核家族世帯,71,188,5,7,False,0.5428134556574924,-0.4032696552058884,-359.44582494616,-356.8896564502159
浦田１丁目,核家族以外の世帯,56,241,5,7,False,0.4281345565749235,-0.3090310588826764,-359.46626524891934,-356.8896564502159
浦田１丁目,非親族を含む世帯,8,20,5,7,False,0.06116207951070336,-0.043350664506068344,-359.56755733160696,-356.8896564502159
浦田１丁目,単独世帯,170,170,5,7,False,1.2996941896024463,0.15701463508554322,-358.1286599219236,-356.8896564502159
浦田２丁目,夫婦のみの世帯,74,148,10,10,True,0.0,-0.0,261.08305807019315,259.87496899553497
浦田２丁目,夫婦と子供から成る世帯,187,685,10,10,True,0.0,-0.0,261.08305807019315,259.87496899553497
浦田２丁目,その他の核家族世帯,23,62,10,10,True,0.0,-0.0,261.08305807019315,259.87496899553497
浦田２丁目,核家族以外の世帯,28,109,10,10,True,0.0,-0.0,261.08305807019315,259.87496899553497
浦田２丁目,非親族を含む世帯,2,7,10,10,True,0.0,-0.0,261.08305807019315,259.87496899553497
浦田２丁目,単独世帯,112,112,10,10,True,10.0,1.2080890746581798,272.29114714485127,259.87496899553497
相生町１丁目,夫婦のみの世帯,46,92,0,0,True,0.0,-0.0,0.0,0.0
相生町１丁目,夫婦と子供から成る世帯,89,321,0,0,True,0.0,-0.0,0.0,0.0
相生町１丁目,その他の核家族世帯,25,60,0,0,True,0.0,-0.0,0.0,0.0
相生町１丁目,核家族以外の世帯,4,16,0,0,True,0.0,-0.0,0.0,0.0
相生町１丁目,非親族を含む世帯,1,2,0,0,True,0.0,-0.0,0.0,0.0
相生町１丁目,単独世帯,33,33,0,0,True,0.0,0.0,0.0,0.0
相生町２丁目,夫婦のみの世帯,39,78,0,0,True,0.0,-0.0,0.0,0.0
相生町２丁目,夫婦と子供から成る世帯,51,182,0,0,True,0.0,-0.0,0.0,0.0
相生町２丁目,その他の核家族世帯,13,28,0,0,True,0.0,-0.0,0.0,0.0
相生町２丁目,核家族以外の世帯,10,40,0,0,True,0.0,-0.0,0.0,0.0
相生町２丁目,非親族を含む世帯,3,6,0,0,True,0.0,-0.0,0.0,0.0
相生町２丁目,単独世帯,224,224,0,0,True,0.0,0.0,0.0,0.0
相生町３丁目,夫婦のみの世帯,59,118,0,0,True,0.0,-0.0,0.0,0.0
相生町３丁目,夫婦と子供から成る世帯,87,308,0,0,True,0.0,-0.0,0.0,0.0
相生町３丁目,その他の核家族世帯,47,116,0,0,True,0.0,-0.0,0.0,0.0
相生町３丁目,核家族以外の世帯,16,49,0,0,True,0.0,-0.0,0.0,0.0
相生町３丁目,非親族を含む世帯,8,21,0,0,True,0.0,-0.0,0.0,0.0
相生町３丁目,単独世帯,201,201,0,0,True,0.0,0.0,0.0,0.0
石城町,夫婦のみの世帯,46,92,147,148,False,7.170731707317073,-4.864053023632354,-276.5012287543119,-276.99806039450095
石城町,夫婦と子供から成る世帯,47,172,147,148,False,7.32661717921527,-6.161199289897335,-277.64248954867867,-276.99806039450095
石城町,その他の核家族世帯,32,70,147,148,False,4.9883351007423125,-3.7059585667255495,-277.52553090397987,-276.99806039450095
石城町,核家族以外の世帯,13,38,147,148,False,2.0265111346765643,-1.4627524738873494,-278.2441487772074,-276.99806039450095
石城町,非親族を含む世帯,6,13,147,148,False,0.9353128313891835,-0.6629341756549946,-278.5355287822624,-276.99806039450095
石城町,単独世帯,799,799,147,148,False,124.5524920466596,15.047050486301929,-139.20836490503513,-276.99806039450095
祇園町,夫婦のみの世帯,52,104,0,0,True,0.0,-0.0,0.0,0.0
祇園町,夫婦と子供から成る世帯,44,149,0,0,True,0.0,-0.0,0.0,0.0
祇園町,その他の核家族世帯,50,115,0,0,True,0.0,-0.0,0.0,0.0
祇園町,核家族以外の世帯,17,55,0,0,True,0.0,-0.0,0.0,0.0
祇園町,非親族を含む世帯,26,59,0,0,True,0.0,-0.0,0.0,0.0
祇園町,単独世帯,672,672,0,0,True,0.0,0.0,0.0,0.0
神屋町,夫婦のみの世帯,76,152,9,10,False,0.4769874476987448,-0.32355027797878955,-32.6503424421688,-32.615252142854914
神屋町,夫婦と子供から成る世帯,67,237,9,10,False,0.42050209205020916,-0.35361437994738854,-32.73689189978594,-32.615252142854914
神屋町,その他の核家族世帯,42,102,9,10,False,0.26359832635983266,-0.19583377139245703,-32.73601505692138,-32.615252142854914
神屋町,核家族以外の世帯,27,91,9,10,False,0.1694560669456067,-0.12231478865250225,-32.75663833359565,-32.615252142854914
神屋町,非親族を含む世帯,23,48,9,10,False,0.14435146443514646,-0.10231391665799375,-32.7617420641116,-32.615252142854914
神屋町,単独世帯,1199,1199,9,10,False,7.525104602510461,0.9090996655952872,-24.36957534378301,-32.615252142854914
空港前１丁目,夫婦のみの世帯,1,2,0,0,True,0.0,-0.0,0.0,0.0
空港前１丁目,夫婦と子供から成る世帯,1,4,0,0,True,0.0,-0.0,0.0,0.0
空港前１丁目,その他の核家族世帯,0,0,0,0,True,0.0,-0.0,0.0,0.0
空港前１丁目,核家族以外の世帯,1,7,0,0,True,0.0,-0.0,0.0,0.0
空港前１丁目,非親族を含む世帯,0,0,0,0,True,0.0,-0.0,0.0,0.0
空港前１丁目,単独世帯,15,15,0,0,True,0.0,0.0,0.0,0.0
空港前２丁目,夫婦のみの世帯,49,98,0,0,True,0.0,-0.0,0.0,0.0
空港前２丁目,夫婦と子供から成る世帯,84,297,0,0,True,0.0,-0.0,0.0,0.0
空港前２丁目,その他の核家族世帯,24,56,0,0,True,0.0,-0.0,0.0,0.0
空港前２丁目,核家族以外の世帯,30,120,0,0,True,0.0,-0.0,0.0,0.0
空港前２丁目,非親族を含む世帯,4,8,0,0,True,0.0,-0.0,0.0,0.0
空港前２丁目,単独世帯,271,271,0,0,True,0.0,0.0,0.0,0.0
空港前３丁目,夫婦のみの世帯,46,92,0,0,True,0.0,-0.0,0.0,0.0
空港前３丁目,夫婦と子供から成る世帯,74,261,0,0,True,0.0,-0.0,0.0,0.0
空港前３丁目,その他の核家族世帯,29,73,0,0,True,0.0,-0.0,0.0,0.0
空港前３丁目,核家族以外の世帯,37,163,0,0,True,0.0,-0.0,0.0,0.0
空港前３丁目,非親族を含む世帯,8,17,0,0,True,0.0,-0.0,0.0,0.0
空港前３丁目,単独世帯,384,384,0,0,True,0.0,0.0,0.0,0.0
空港前４丁目,夫婦のみの世帯,7,14,31,35,False,2.3085106382978724,-1.5659096740214598,-659.2857890968946,-650.612993729912
空港前４丁目,夫婦と子供から成る世帯,19,63,31,35,False,6.26595744680851,-5.269254777132829,-659.0316873914953,-650.612993729912
空港前４丁目,その他の核家族世帯,2,6,31,35,False,0.6595744680851063,-0.49001432362266595,-659.8588299167084,-650.612993729912
空港前４丁目,核家族以外の世帯,16,75,31,35,False,5.276595744680851,-3.8086903877126943,-658.5604847042027,-650.612993729912
空港前４丁目,非親族を含む世帯,1,5,31,35,False,0.32978723404255317,-0.23374770537128448,-659.9323505324996,-650.612993729912
空港前４丁目,単独世帯,49,49,31,35,False,16.159574468085108,1.9522205366018888,-641.9165950564841,-650.612993729912
空港前５丁目,夫婦のみの世帯,29,58,1,1,True,0.0,-0.0,0.12080890746581807,0.0
空港前５丁目,夫婦と子供から成る世帯,44,168,1,1,True,0.0,-0.0,0.12080890746581807,0.0
空港前５丁目,その他の核家族世帯,13,31,1,1,True,0.0,-0.0,0.12080890746581807,0.0
空港前５丁目,核家族以外の世帯,16,69,1,1,True,0.0,-0.0,0.12080890746581807,0.0
空港前５丁目,非親族を含む世帯,1,2,1,1,True,0.0,-0.0,0.12080890746581807,0.0
空港前５丁目,単独世帯,34,34,1,1,True,1.0,0.12080890746581797,1.2416178149316361,0.0
立花寺,夫婦のみの世帯,36,72,6,11,False,1.0485436893203883,-0.7112484904776456,-307.53258918015155,-305.77283825405533
立花寺,夫婦と子供から成る世帯,47,168,6,11,False,1.3689320388349515,-1.1511810838861083,-307.6521334240455,-305.77283825405533
立花寺,その他の核家族世帯,9,27,6,11,False,0.2621359223300971,-0.19474731496309525,-307.8024957716273,-305.77283825405533
立花寺,核家族以外の世帯,16,71,6,11,False,0.4660194174757281,-0.3363766643704916,-307.7402416258891,-305.77283825405533
立花寺,非親族を含む世帯,2,4,6,11,False,0.058252427184466014,-0.04128835134024567,-307.85292030315014,-305.77283825405533
立花寺,単独世帯,96,96,6,11,False,2.796116504854369,0.33779578009859784,-304.73597209404136,-305.77283825405533
竹下１丁目,夫婦のみの世帯,54,108,5,5,True,0.0,-0.0,0.6040445373290897,0.0
竹下１丁目,夫婦と子供から成る世帯,76,274,5,5,True,0.0,-0.0,0.6040445373290897,0.0
竹下１丁目,その他の核家族世帯,19,45,5,5,True,0.0,-0.0,0.6040445373290897,0.0
竹下１丁目,核家族以外の世帯,7,23,5,5,True,0.0,-0.0,0.6040445373290897,0.0
竹下１丁目,非親族を含む世帯,5,11,5,5,True,0.0,-0.0,0.6040445373290897,0.0
竹下１丁目,単独世帯,362,362,5,5,True,5.0,0.6040445373290899,6.208089074658179,0.0
竹下２丁目,夫婦のみの世帯,37,74,94,95,False,7.66079295154185,-5.196471523449358,-368.499176100421,-368.1166633803124
竹下２丁目,夫婦と子供から成る世帯,23,85,94,95,False,4.762114537444933,-4.004622595780014,-370.2060055868486,-368.1166633803124
竹下２丁目,その他の核家族世帯,7,15,94,95,False,1.449339207048458,-1.0767502467212284,-370.59090856818625,-368.1166633803124
竹下２丁目,核家族以外の世帯,6,18,94,95,False,1.2422907488986785,-0.8966957225867567,-370.61790250220156,-368.1166633803124
竹下２丁目,非親族を含む世帯,7,14,94,95,False,1.449339207048458,-1.0272675197260686,-370.5414258411911,-368.1166633803124
竹下２丁目,単独世帯,374,374,94,95,False,77.43612334801762,9.354973460062327,-284.172400720434,-368.1166633803124
竹下３丁目,夫婦のみの世帯,0,0,0,0,True,0.0,-0.0,0.0,0.0
竹下３丁目,夫婦と子供から成る世帯,0,0,0,0,True,0.0,-0.0,0.0,0.0
竹下３丁目,その他の核家族世帯,0,0,0,0,True,0.0,-0.0,0.0,0.0
竹下３丁目,核家族以外の世帯,0,0,0,0,True,0.0,-0.0,0.0,0.0
竹下３丁目,非親族を含む世帯,0,0,0,0,True,0.0,-0.0,0.0,0.0
竹下３丁目,単独世帯,0,0,0,0,True,0.0,0.0,0.0,0.0
竹下４丁目,夫婦のみの世帯,71,142,2,2,True,0.0,-0.0,0.24161781493163614,0.0
竹下４丁目,夫婦と子供から成る世帯,59,202,2,2,True,0.0,-0.0,0.24161781493163614,0.0
竹下４丁目,その他の核家族世帯,48,112,2,2,True,0.0,-0.0,0.24161781493163614,0.0
竹下４丁目,核家族以外の世帯,14,48,2,2,True,0.0,-0.0,0.24161781493163614,0.0
竹下４丁目,非親族を含む世帯,10,21,2,2,True,0.0,-0.0,0.24161781493163614,0.0
竹下４丁目,単独世帯,496,496,2,2,True,2.0,0.24161781493163595,2.4832356298632723,0.0
竹下５丁目,夫婦のみの世帯,90,180,2,2,True,0.0,-0.0,0.24161781493163614,0.0
竹下５丁目,夫婦と子供から成る世帯,155,556,2,2,True,0.0,-0.0,0.24161781493163614,0.0
竹下５丁目,その他の核家族世帯,33,81,2,2,True,0.0,-0.0,0.24161781493163614,0.0
竹下５丁目,核家族以外の世帯,23,78,2,2,True,0.0,-0.0,0.24161781493163614,0.0
竹下５丁目,非親族を含む世帯,5,11,2,2,True,0.0,-0.0,0.24161781493163614,0.0
竹下５丁目,単独世帯,410,410,2,2,True,2.0,0.24161781493163595,2.4832356298632723,0.0
竹丘町１丁目,夫婦のみの世帯,30,60,0,0,True,0.0,-0.0,0.0,0.0
竹丘町１丁目,夫婦と子供から成る世帯,31,112,0,0,True,0.0,-0.0,0.0,0.0
竹丘町１丁目,その他の核家族世帯,11,27,0,0,True,0.0,-0.0,0.0,0.0
竹丘町１丁目,核家族以外の世帯,11,38,0,0,True,0.0,-0.0,0.0,0.0
竹丘町１丁目,非親族を含む世帯,2,4,0,0,True,0.0,-0.0,0.0,0.0
竹丘町１丁目,単独世帯,97,97,0,0,True,0.0,0.0,0.0,0.0
竹丘町２丁目,夫婦のみの世帯,25,50,4,6,False,0.31746031746031744,-0.2153397840070473,-109.75293057820848,-109.22370024320392
竹丘町２丁目,夫婦と子供から成る世帯,42,158,4,6,False,0.5333333333333333,-0.44849797310740097,-109.77021575143581,-109.22370024320392
竹丘町２丁目,その他の核家族世帯,22,50,4,6,False,0.27936507936507937,-0.20754728545861204,-109.78323331775529,-109.22370024320392
竹丘町２丁目,核家族以外の世帯,8,27,4,6,False,0.10158730158730159,-0.07332655329134527,-109.82679036336579,-109.22370024320392
竹丘町２丁目,非親族を含む世帯,2,5,4,6,False,0.025396825396825397,-0.018000847356805523,-109.84765513362173,-109.22370024320392
竹丘町２丁目,単独世帯,216,216,4,6,False,2.742857142857143,0.33136157476338646,-106.7808323940412,-109.22370024320392
竹丘町３丁目,夫婦のみの世帯,21,42,0,0,True,0.0,-0.0,0.0,0.0
竹丘町３丁目,夫婦と子供から成る世帯,5,17,0,0,True,0.0,-0.0,0.0,0.0
竹丘町３丁目,その他の核家族世帯,8,16,0,0,True,0.0,-0.0,0.0,0.0
竹丘町３丁目,核家族以外の世帯,4,10,0,0,True,0.0,-0.0,0.0,0.0
竹丘町３丁目,非親族を含む世帯,1,2,0,0,True,0.0,-0.0,0.0,0.0
竹丘町３丁目,単独世帯,75,75,0,0,True,0.0,0.0,0.0,0.0
築港本町,夫婦のみの世帯,85,170,1,1,True,0.0,-0.0,0.12080890746581807,0.0
築港本町,夫婦と子供から成る世帯,70,242,1,1,True,0.0,-0.0,0.12080890746581807,0.0
築港本町,その他の核家族世帯,43,104,1,1,True,0.0,-0.0,0.12080890746581807,0.0
築港本町,核家族以外の世帯,19,68,1,1,True,0.0,-0.0,0.12080890746581807,0.0
築港本町,非親族を含む世帯,35,71,1,1,True,0.0,-0.0,0.12080890746581807,0.0
築港本町,単独世帯,1146,1146,1,1,True,1.0,0.12080890746581797,1.2416178149316361,0.0
綱場町,夫婦のみの世帯,20,40,2,2,True,0.0,-0.0,0.24161781493163614,0.0
綱場町,夫婦と子供から成る世帯,13,45,2,2,True,0.0,-0.0,0.24161781493163614,0.0
綱場町,その他の核家族世帯,13,27,2,2,True,0.0,-0.0,0.24161781493163614,0.0
綱場町,核家族以外の世帯,11,30,2,2,True,0.0,-0.0,0.24161781493163614,0.0
綱場町,非親族を含む世帯,7,14,2,2,True,0.0,-0.0,0.24161781493163614,0.0
綱場町,単独世帯,410,410,2,2,True,2.0,0.24161781493163595,2.4832356298632723,0.0
美野島１丁目,夫婦のみの世帯,83,166,28,29,False,1.414485696895922,-0.9594743900194709,-224.04051481594922,-223.1395231767304
美野島１丁目,夫婦と子供から成る世帯,105,370,28,29,False,1.7894096165550821,-1.504774848907211,-224.2108913551778,-223.1395231767304
美野島１丁目,その他の核家族世帯,67,149,28,29,False,1.1418137553256238,-0.8482819182545246,-224.20199428575455,-223.1395231767304
美野島１丁目,核家族以外の世帯,47,149,28,29,False,0.800973828362751,-0.5781495245243887,-224.2727018189873,-223.1395231767304
美野島１丁目,非親族を含む世帯,16,33,28,29,False,0.2726719415702982,-0.1932653361984476,-224.4161195174538,-223.1395231767304
美野島１丁目,単独世帯,1325,1325,28,29,False,22.58064516129032,2.727943071808793,-199.18693788972644,-223.1395231767304
美野島２丁目,夫婦のみの世帯,135,270,9,15,False,0.49210206561360875,-0.3338028304337675,-89.5437638718306,-89.1865340086943
美野島２丁目,夫婦と子供から成る世帯,163,575,9,15,False,0.5941676792223572,-0.49965562465716684,-89.60755105244526,-89.1865340086943
美野島２丁目,その他の核家族世帯,99,224,9,15,False,0.3608748481166464,-0.26810292570253574,-89.60929118459633,-89.1865340086943
美野島２丁目,核家族以外の世帯,60,205,9,15,False,0.2187120291616039,-0.15786814898311347,-89.64121922683195,-89.1865340086943
美野島２丁目,非親族を含む世帯,47,100,9,15,False,0.17132442284325639,-0.12143190087371163,-89.65217058504089,-89.1865340086943
美野島２丁目,単独世帯,1965,1965,9,15,False,7.162818955042527,0.8653323323341398,-81.67391181963383,-89.1865340086943
美野島３丁目,夫婦のみの世帯,187,374,166,166,True,0.0,-0.0,806.932111610713,786.8778329713873
美野島３丁目,夫婦と子供から成る世帯,247,893,166,166,True,0.0,-0.0,806.932111610713,786.8778329713873
美野島３丁目,その他の核家族世帯,103,246,166,166,True,0.0,-0.0,806.932111610713,786.8778329713873
美野島３丁目,核家族以外の世帯,51,168,166,166,True,0.0,-0.0,806.932111610713,786.8778329713873
美野島３丁目,非親族を含む世帯,42,92,166,166,True,0.0,-0.0,806.932111610713,786.8778329713873
美野島３丁目,単独世帯,1492,1492,166,166,True,166.0,20.054278639325783,992.9863902500385,786.8778329713873
美野島４丁目,夫婦のみの世帯,208,416,0,0,True,0.0,-0.0,0.0,0.0
美野島４丁目,夫婦と子供から成る世帯,325,1197,0,0,True,0.0,-0.0,0.0,0.0
美野島４丁目,その他の核家族世帯,69,169,0,0,True,0.0,-0.0,0.0,0.0
美野島４丁目,核家族以外の世帯,28,112,0,0,True,0.0,-0.0,0.0,0.0
美野島４丁目,非親族を含む世帯,9,21,0,0,True,0.0,-0.0,0.0,0.0
美野島４丁目,単独世帯,218,218,0,0,True,0.0,0.0,0.0,0.0
西春町１丁目,夫婦のみの世帯,35,70,19,19,True,0.0,-0.0,385.41803684348605,383.1226676016355
西春町１丁目,夫婦と子供から成る世帯,57,217,19,19,True,0.0,-0.0,385.41803684348605,383.1226676016355
西春町１丁目,その他の核家族世帯,37,85,19,19,True,0.0,-0.0,385.41803684348605,383.1226676016355
西春町１丁目,核家族以外の世帯,19,66,19,19,True,0.0,-0.0,385.41803684348605,383.1226676016355
西春町１丁目,非親族を含む世帯,0,0,19,19,True,0.0,-0.0,385.41803684348605,383.1226676016355
西春町１丁目,単独世帯,193,193,19,19,True,19.0,2.295369241850542,406.7134060853366,383.1226676016355
西春町２丁目,夫婦のみの世帯,10,20,40,40,True,0.0,-0.0,535.5843750993688,530.7520188007361
西春町２丁目,夫婦と子供から成る世帯,9,31,40,40,True,0.0,-0.0,535.5843750993688,530.7520188007361
西春町２丁目,その他の核家族世帯,3,7,40,40,True,0.0,-0.0,535.5843750993688,530.7520188007361
西春町２丁目,核家族以外の世帯,4,16,40,40,True,0.0,-0.0,535.5843750993688,530.7520188007361
西春町２丁目,非親族を含む世帯,1,2,40,40,True,0.0,-0.0,535.5843750993688,530.7520188007361
西春町２丁目,単独世帯,80,80,40,40,True,40.0,4.832356298632719,580.4167313980017,530.7520188007361
西春町３丁目,夫婦のみの世帯,37,74,0,0,True,0.0,-0.0,0.0,0.0
西春町３丁目,夫婦と子供から成る世帯,50,170,0,0,True,0.0,-0.0,0.0,0.0
西春町３丁目,その他の核家族世帯,17,35,0,0,True,0.0,-0.0,0.0,0.0
西春町３丁目,核家族以外の世帯,9,33,0,0,True,0.0,-0.0,0.0,0.0
西春町３丁目,非親族を含む世帯,1,2,0,0,True,0.0,-0.0,0.0,0.0
西春町３丁目,単独世帯,124,124,0,0,True,0.0,0.0,0.0,0.0
西春町４丁目,夫婦のみの世帯,15,30,0,0,True,0.0,-0.0,0.0,0.0
西春町４丁目,夫婦と子供から成る世帯,29,103,0,0,True,0.0,-0.0,0.0,0.0
西春町４丁目,その他の核家族世帯,18,40,0,0,True,0.0,-0.0,0.0,0.0
西春町４丁目,核家族以外の世帯,6,20,0,0,True,0.0,-0.0,0.0,0.0
西春町４丁目,非親族を含む世帯,3,9,0,0,True,0.0,-0.0,0.0,0.0
西春町４丁目,単独世帯,39,39,0,0,True,0.0,0.0,0.0,0.0
西月隈１丁目,夫婦のみの世帯,20,40,27,29,False,3.033707865168539,-2.057825688741503,-480.0805431091063,-476.6805226962625
西月隈１丁目,夫婦と子供から成る世帯,18,62,27,29,False,2.730337078651685,-2.2960324606411184,-480.6221206675228,-476.6805226962625
西月隈１丁目,その他の核家族世帯,11,30,27,29,False,1.6685393258426966,-1.2395994823212748,-480.62748544201196,-476.6805226962625
西月隈１丁目,核家族以外の世帯,7,28,27,29,False,1.0617977528089888,-0.7664143873244804,-480.76104192004885,-476.6805226962625
西月隈１丁目,非親族を含む世帯,2,6,27,29,False,0.3033707865168539,-0.21502416681127942,-480.9680786658278,-476.6805226962625
西月隈１丁目,単独世帯,120,120,27,29,False,18.202247191011235,2.1989935965688217,-460.65518449795337,-476.6805226962625
西月隈３丁目,夫婦のみの世帯,76,152,2,9,False,0.321353065539112,-0.21798031412806398,-143.36218016413034,-142.641038243613
西月隈３丁目,夫婦と子供から成る世帯,151,533,2,9,False,0.638477801268499,-0.5369174995181095,-143.363992613791,-142.641038243613
西月隈３丁目,その他の核家族世帯,36,83,2,9,False,0.1522198731501057,-0.11308794047187491,-143.42642098286316,-142.641038243613
西月隈３丁目,核家族以外の世帯,12,50,2,9,False,0.0507399577167019,-0.036624520539281856,-143.45143747836397,-142.641038243613
西月隈３丁目,非親族を含む世帯,6,17,2,9,False,0.02536997885835095,-0.017981818976935748,-143.45816475566,-142.641038243613
西月隈３丁目,単独世帯,192,192,2,9,False,0.8118393234672304,0.09807742170586492,-142.5556361703683,-142.641038243613
西月隈４丁目,夫婦のみの世帯,0,0,13,13,True,0.0,-0.0,310.67583825119306,309.1053224541374
西月隈４丁目,夫婦と子供から成る世帯,0,0,13,13,True,0.0,-0.0,310.67583825119306,309.1053224541374
西月隈４丁目,その他の核家族世帯,0,0,13,13,True,0.0,-0.0,310.67583825119306,309.1053224541374
西月隈４丁目,核家族以外の世帯,0,0,13,13,True,0.0,-0.0,310.67583825119306,309.1053224541374
西月隈４丁目,非親族を含む世帯,0,0,13,13,True,0.0,-0.0,310.67583825119306,309.1053224541374
西月隈４丁目,単独世帯,13,13,13,13,True,13.0,1.5705157970556336,325.2463540482487,309.1053224541374
西月隈５丁目,夫婦のみの世帯,31,62,0,0,True,0.0,-0.0,0.0,0.0
西月隈５丁目,夫婦と子供から成る世帯,59,219,0,0,True,0.0,-0.0,0.0,0.0
西月隈５丁目,その他の核家族世帯,30,68,0,0,True,0.0,-0.0,0.0,0.0
西月隈５丁目,核家族以外の世帯,22,92,0,0,True,0.0,-0.0,0.0,0.0
西月隈５丁目,非親族を含む世帯,3,6,0,0,True,0.0,-0.0,0.0,0.0
西月隈５丁目,単独世帯,108,108,0,0,True,0.0,0.0,0.0,0.0
西月隈６丁目,夫婦のみの世帯,0,0,9,9,True,0.0,-0.0,242.6468741848176,241.55959401762522
西月隈６丁目,夫婦と子供から成る世帯,4,18,9,9,True,0.0,-0.0,242.6468741848176,241.55959401762522
西月隈６丁目,その他の核家族世帯,1,3,9,9,True,0.0,-0.0,242.6468741848176,241.55959401762522
